369,208,31,51
369,207,31,51
370,208,31,51
369,207,31,51
370,208,31,51
371,208,31,51
371,208,31,51
372,209,31,51
372,209,31,51
372,208,31,51
373,210,31,51
372,209,31,51
373,211,31,51
372,212,31,51
374,213,31,51
373,212,31,51
374,214,31,51
374,215,31,51
375,217,31,51
375,216,31,51
376,218,31,51
376,217,31,51
377,218,31,51
377,219,31,51
377,218,31,51
378,219,31,51
378,218,30,50
379,217,30,50
378,217,30,50
379,215,30,50
379,213,30,49
378,212,30,49
378,210,30,49
376,209,30,49
375,207,30,49
374,206,30,49
372,205,29,48
371,206,28,47
372,205,28,46
372,203,27,45
371,203,27,44
372,202,26,43
372,203,26,43
373,202,25,42
373,203,25,42
373,203,25,42
374,204,25,42
376,203,25,41
377,202,24,40
378,202,24,40
379,203,24,40
381,201,24,39
382,201,23,38
384,201,23,38
386,200,22,37
388,199,22,36
389,198,21,35
391,197,21,35
393,196,21,35
394,197,21,35
396,197,21,35
397,197,21,35
399,197,21,35
401,196,21,35
403,197,21,35
404,197,21,35
406,196,21,35
410,198,21,35
413,199,21,35
416,198,21,35
419,199,21,35
421,199,21,35
425,199,21,34
428,199,21,34
431,199,21,34
433,198,21,34
435,199,21,34
436,197,21,34
438,198,21,35
442,196,21,34
443,195,20,34
449,193,20,33
450,193,20,32
450,192,20,33
450,191,20,34
450,193,21,34
421,185,21,34
423,186,20,34
422,186,20,34
422,185,20,34
423,186,20,34
423,188,20,34
423,187,20,34
423,188,20,34
423,187,20,34
422,187,20,34
423,187,21,34
423,187,21,34
424,187,21,35
422,186,22,36
422,187,21,35
424,187,22,36
426,188,22,36
423,187,22,36
424,188,22,36
422,187,22,36
423,188,22,36
424,187,22,36
425,188,22,36
423,187,22,36
424,187,22,36
425,188,22,36
423,187,22,36
424,188,22,36
423,187,22,36
424,187,22,36
425,188,22,36
423,187,22,36
424,188,22,36
425,187,22,36
423,187,22,36
424,188,22,36
425,187,22,36
423,186,22,36
423,187,21,35
425,187,22,36
423,186,22,36
423,187,21,35
423,187,21,35
423,187,20,34
423,188,20,34
423,187,20,34
423,187,20,34
422,187,20,34
423,187,21,35
423,187,21,35
423,187,20,34
423,188,20,34
424,187,20,34
423,187,20,34
423,188,20,34
422,187,20,34
423,188,21,35
424,187,21,35
423,186,22,36
423,187,21,35
425,187,22,36
423,187,22,36
424,188,22,36
425,187,22,36
423,187,22,36
424,187,22,36
426,188,22,36
423,187,22,36
425,188,22,36
423,187,22,36
423,187,21,35
425,187,22,36
423,187,22,36
424,187,22,36
426,188,22,36
423,187,22,36
425,187,22,36
423,186,22,36
423,187,21,35
425,187,22,36
423,187,22,36
424,187,22,36
425,187,22,37
423,186,22,37
424,187,22,37
426,188,22,36
424,187,22,36
423,186,22,36
423,185,22,36
421,185,22,36
420,185,22,36
419,185,22,36
424,206,22,36
421,208,22,37
419,211,23,38
418,212,23,38
413,214,23,38
408,214,23,38
403,215,23,38
397,214,23,38
393,214,23,38
388,215,23,38
385,216,23,38
383,216,23,38
381,214,23,39
373,213,23,39
368,212,23,39
364,213,23,39
360,215,23,38
355,216,23,38
349,214,23,38
347,215,23,38
347,214,22,37
338,216,22,37
336,218,22,37
334,219,22,37
332,219,22,37
327,218,22,37
325,219,22,37
323,219,22,37
321,219,22,37
320,219,22,37
318,218,22,37
315,218,22,37
313,217,22,37
312,218,22,37
311,217,22,37
309,218,22,37
310,217,22,37
309,216,22,37
309,216,22,36
308,214,21,35
307,215,21,35
307,214,21,35
307,213,21,35
307,212,21,35
307,211,21,35
307,212,21,35
306,211,21,35
307,211,21,35
307,211,21,35
307,211,21,35
307,212,21,35
308,213,21,35
307,213,21,35
308,214,21,35
309,216,21,35
309,216,21,35
309,217,21,35
310,218,21,35
309,219,21,35
310,220,21,35
310,220,21,35
310,220,21,35
311,220,21,35
310,219,21,35
312,221,21,35
312,220,21,35
313,221,21,35
314,221,21,35
316,223,22,36
318,224,22,36
317,224,22,36
319,225,22,36
318,225,22,36
320,226,22,36
320,227,22,36
320,228,22,36
321,229,22,36
323,229,22,36
324,229,22,36
325,228,22,36
326,228,22,36
327,228,22,36
328,228,22,36
329,228,22,36
329,227,22,36
330,227,22,36
331,226,22,36
332,226,22,36
333,225,22,36
334,224,22,36
335,224,22,36
336,223,22,36
337,223,22,36
338,222,22,36
340,222,22,36
342,221,22,36
346,220,22,36
348,219,22,36
350,220,22,36
353,219,22,36
355,220,22,36
357,220,22,36
359,220,22,36
362,219,22,36
364,218,22,36
366,218,22,36
366,218,22,36
367,218,22,36
369,219,22,36
370,218,22,37
371,219,22,37
374,219,22,37
377,220,22,37
379,220,22,37
381,220,22,37
382,221,22,37
383,221,22,37
384,221,22,37
384,220,22,37
385,221,22,37
385,220,22,37
387,221,22,37
386,221,22,37
388,222,22,37
389,223,22,37
390,223,22,37
389,224,22,37
391,225,22,37
391,225,22,37
392,226,22,37
393,227,22,37
394,227,22,37
395,228,22,37
396,228,22,37
397,228,22,37
398,228,22,37
399,227,22,37
400,227,22,37
401,227,22,37
402,227,22,37
402,226,22,37
404,227,22,37
405,226,22,37
406,226,22,37
407,226,22,37
409,225,22,37
410,225,22,36
411,226,22,36
410,225,22,36
412,226,22,36
411,225,22,36
413,226,22,36
412,224,22,36
413,225,22,36
413,224,22,36
413,223,22,36
412,222,21,35
413,222,21,35
412,221,21,35
414,220,21,35
413,220,21,35
414,221,21,35
413,220,21,35
414,219,21,35
413,220,21,35
412,219,21,35
412,220,21,35
411,220,21,35
410,219,21,35
409,220,21,35
408,219,21,35
407,220,21,35
406,219,21,35
405,219,21,35
404,218,21,34
402,218,21,34
401,216,20,33
401,216,20,32
399,216,19,32
398,217,19,32
397,216,19,32
395,216,19,32
393,216,19,32
393,215,20,32
387,214,20,33
387,212,20,33
387,210,20,33
388,210,20,33
390,209,21,34
391,207,21,35
393,205,21,35
393,203,21,34
389,201,21,34
387,199,21,34
388,199,20,33
