291,191,21,31
293,191,21,31
296,191,21,31
298,191,21,31
302,192,21,31
304,192,21,31
308,192,21,31
310,192,21,31
314,192,21,31
316,191,21,31
320,191,21,31
324,191,21,31
328,190,21,31
332,189,21,31
335,189,21,31
338,189,21,31
341,190,21,31
345,189,21,31
347,188,21,31
350,188,21,31
352,187,21,31
354,188,21,31
357,189,21,31
359,188,21,31
360,188,21,31
363,187,21,31
365,188,21,31
367,187,21,31
369,187,21,31
367,185,21,31
372,184,21,31
392,173,21,31
395,175,21,31
396,176,21,31
422,149,21,31
435,153,21,31
437,154,21,31
437,153,21,31
436,153,21,31
436,154,21,31
437,153,21,31
436,153,21,31
437,154,21,31
436,153,21,31
437,153,21,31
437,152,21,31
437,153,21,31
437,153,21,31
437,153,21,31
437,153,21,31
437,153,21,31
437,153,21,31
411,126,21,31
409,128,21,31
411,127,21,31
412,128,21,31
414,127,21,31
416,128,21,31
418,128,21,31
419,128,21,31
421,128,21,31
423,129,21,31
426,128,21,31
429,129,21,31
431,130,21,31
434,130,21,31
437,130,21,31
440,131,21,31
444,131,21,31
447,131,21,31
435,149,21,31
434,150,21,31
438,151,21,31
439,152,21,31
439,153,21,31
463,126,21,31
467,128,21,31
469,128,21,31
471,127,21,31
456,147,21,31
456,148,21,31
458,149,21,31
480,128,21,31
482,128,21,31
484,128,21,31
485,129,21,31
487,128,21,31
488,129,21,31
473,144,21,31
472,145,21,31
473,145,21,31
474,145,21,31
475,145,21,31
476,145,21,31
477,146,21,31
478,146,21,31
479,146,21,31
479,147,21,31
479,147,21,31
480,148,21,31
481,148,21,31
479,144,21,31
479,143,21,31
480,144,21,31
481,143,21,31
481,144,21,31
480,145,21,31
481,141,21,31
482,140,21,31
478,145,21,31
477,146,21,31
477,146,21,31
478,146,21,31
478,146,21,31
478,146,21,31
477,146,21,31
477,146,21,31
478,147,21,31
477,146,21,31
477,146,21,31
477,146,21,31
477,145,21,31
477,146,21,31
477,146,21,31
477,146,21,31
477,146,21,31
479,153,21,31
479,154,21,31
480,154,21,31
480,154,21,31
480,154,21,31
480,153,21,31
480,154,21,31
480,153,21,31
480,154,21,31
480,153,21,31
480,154,21,31
480,154,21,31
480,153,21,31
480,154,21,31
479,153,21,31
480,154,21,31
480,153,21,31
480,154,21,31
479,153,21,31
479,154,21,31
479,153,21,31
479,154,21,31
479,153,21,31
480,154,21,31
480,153,21,31
480,154,21,31
477,150,21,31
476,149,21,31
477,147,21,31
477,146,21,31
477,145,21,31
479,153,21,31
479,154,21,31
480,154,21,31
480,153,21,31
480,154,21,31
479,154,21,31
477,150,21,31
477,149,21,31
477,148,21,31
479,153,21,31
478,154,21,31
478,153,21,31
477,150,21,31
476,150,21,31
475,150,21,31
475,150,21,31
475,150,21,31
453,141,21,31
439,152,21,31
437,153,21,31
436,153,21,31
436,153,21,31
436,153,21,31
437,153,21,31
438,152,21,31
438,153,21,31
437,152,21,31
437,153,21,31
435,152,21,31
436,153,21,31
437,152,21,31
435,152,21,31
437,153,21,31
438,152,21,31
437,153,21,31
435,152,21,31
439,151,21,31
440,153,21,31
435,152,21,31
434,153,21,31
433,151,21,31
452,146,21,31
453,147,21,31
455,152,21,31
457,153,21,31
458,154,21,31
459,153,21,31
458,154,21,31
458,154,21,31
456,152,21,31
455,150,21,31
455,150,21,31
456,152,21,31
457,153,21,31
456,151,21,31
458,152,21,31
459,153,21,31
459,154,21,31
459,153,21,31
458,154,21,31
458,153,21,31
458,153,21,31
459,153,21,31
459,153,21,31
459,153,21,31
459,154,21,31
459,153,21,31
459,153,21,31
459,153,21,31
459,154,21,31
459,153,21,31
459,153,21,31
459,153,21,31
459,154,21,31
459,154,21,31
459,153,21,31
459,153,21,31
