293,197,26,34
292,191,26,35
294,191,26,35
297,191,26,35
300,191,26,35
303,191,26,35
306,192,26,35
309,191,26,35
312,191,26,35
316,192,26,35
319,190,26,35
323,191,26,35
326,190,26,35
330,190,26,35
333,189,26,35
337,190,26,35
340,189,26,35
342,190,26,35
346,189,26,35
348,188,26,35
351,187,26,35
356,192,26,34
356,189,26,35
358,188,26,35
359,188,26,35
361,188,26,35
363,187,26,35
365,187,26,35
367,187,26,35
365,185,27,35
370,184,26,35
372,184,26,35
368,179,27,36
367,179,27,36
369,178,27,36
369,178,27,36
369,180,27,36
370,180,27,36
371,170,27,36
372,165,27,36
400,197,26,35
402,195,26,35
404,194,26,35
406,195,26,35
408,194,26,35
410,194,26,35
412,194,26,35
415,195,26,35
417,194,26,35
419,195,26,35
420,194,26,35
422,195,26,35
423,194,26,35
424,195,26,35
422,193,27,35
423,193,27,35
424,193,27,35
425,193,27,35
426,193,27,35
427,194,27,35
428,194,27,35
429,194,27,35
430,194,27,35
432,195,27,35
433,195,27,35
435,196,27,35
437,196,27,35
438,197,27,35
440,197,27,35
442,197,27,35
444,197,27,35
446,197,27,35
447,196,27,35
449,196,27,35
451,196,27,35
453,196,27,35
455,196,27,35
457,196,27,35
459,195,27,35
457,194,27,36
458,195,27,36
460,194,27,36
461,195,27,36
465,197,27,35
466,198,27,35
467,197,27,35
467,198,27,35
468,197,27,35
469,198,27,35
466,197,27,36
467,197,27,36
468,196,27,36
468,197,27,36
469,197,27,36
469,198,27,36
470,198,27,36
471,199,27,36
472,200,27,36
472,201,27,36
473,201,27,36
474,202,27,36
475,202,27,36
472,199,27,36
472,198,27,36
473,199,27,36
474,198,27,36
474,199,27,36
474,198,27,36
475,199,27,36
474,199,27,36
476,199,27,36
476,199,27,36
477,199,27,36
472,195,28,36
473,195,28,36
471,194,28,36
471,195,28,36
470,195,28,36
470,195,28,36
470,196,28,36
469,196,28,36
469,196,28,36
468,196,28,36
468,197,28,36
468,197,28,36
464,192,28,37
457,194,29,38
463,194,28,37
456,194,29,38
445,191,29,38
455,195,29,38
456,194,29,38
455,196,29,38
455,194,29,38
456,194,29,38
455,194,29,38
456,194,29,38
455,194,29,38
456,193,29,38
456,195,29,38
446,191,29,38
455,193,29,38
446,190,29,38
455,193,29,38
445,190,29,38
445,189,29,38
445,189,29,38
445,189,29,38
444,190,29,38
443,189,29,38
442,190,29,38
442,190,29,38
441,191,29,38
451,197,28,37
441,192,29,38
443,195,29,38
442,197,29,38
441,196,29,38
439,197,29,38
437,197,29,38
434,197,29,38
432,197,29,38
430,198,29,38
427,199,29,38
424,199,29,38
421,200,29,38
418,199,29,38
415,198,29,38
413,197,29,38
410,198,29,38
407,199,29,38
405,198,29,38
402,198,29,38
399,198,29,38
397,197,29,38
395,196,29,38
393,197,29,38
391,196,29,38
389,196,29,38
387,196,29,38
385,196,29,38
383,197,29,38
382,196,29,38
380,197,29,38
379,196,29,38
377,197,29,38
374,196,29,38
372,197,29,38
370,197,29,38
367,196,29,38
365,196,29,38
363,195,29,38
360,196,29,38
358,197,29,38
355,197,29,38
349,194,29,38
346,196,29,38
342,194,29,38
339,194,29,38
335,195,29,38
331,194,29,38
328,194,29,38
325,193,29,38
322,194,29,38
318,193,29,38
312,190,29,38
310,189,29,38
307,189,29,38
307,191,29,38
304,191,29,38
302,191,29,38
300,192,29,38
297,191,29,38
294,191,29,38
289,189,29,38
286,189,29,38
283,189,29,38
280,189,29,38
277,189,29,38
274,190,29,38
271,189,29,38
270,190,29,38
269,191,29,38
274,197,30,39
271,197,30,39
259,190,31,41
258,187,31,41
258,193,31,40
259,188,31,41
258,187,31,41
258,186,31,41
258,186,31,41
258,185,31,41
258,184,31,41
221,189,30,40
214,187,31,40
212,188,31,40
214,190,30,40
212,189,30,40
210,190,30,40
211,191,30,39
209,190,30,39
207,191,30,39
205,191,30,39
203,192,30,39
200,191,30,40
199,192,30,39
196,193,30,39
192,192,30,40
189,194,30,40
187,195,30,40
184,194,30,40
181,196,30,40
178,197,30,40
176,196,30,40
169,193,31,41
168,195,31,40
166,196,31,40
162,193,31,41
160,193,31,41
158,193,31,41
156,193,31,41
153,191,31,41
151,192,31,41
149,191,31,41
147,189,32,41
146,190,32,41
145,189,32,41
145,189,32,41
145,188,32,41
142,187,32,42
145,189,32,41
143,187,32,42
143,189,32,42
144,188,32,42
144,189,32,42
142,186,32,42
143,187,32,42
143,186,32,42
144,187,32,42
145,186,32,42
146,188,32,42
143,185,33,43
144,186,33,43
144,185,33,43
145,186,33,43
145,185,33,43
143,184,33,43
143,185,33,43
143,183,33,43
143,184,33,43
140,183,33,44
140,183,33,44
140,182,33,44
140,183,33,44
138,181,34,44
137,179,34,44
138,181,34,44
137,179,34,44
138,181,34,44
137,180,34,44
135,179,34,45
137,182,34,44
135,180,34,45
135,181,34,45
135,182,34,45
136,183,34,45
134,181,34,45
136,184,34,45
135,181,34,45
136,182,34,45
134,182,35,46
136,183,35,46
138,182,35,46
140,183,35,46
142,183,35,46
145,184,35,46
146,183,35,46
149,184,35,46
152,183,35,46
156,184,35,46
159,184,35,46
161,182,36,47
164,182,36,47
167,182,36,47
170,182,36,47
173,183,36,47
176,183,36,47
176,180,36,47
179,178,36,47
182,178,36,47
185,176,36,47
188,177,36,47
191,175,36,47
193,176,36,47
195,175,36,47
198,175,36,47
200,174,36,47
203,175,36,47
206,173,36,47
209,174,36,47
211,172,36,47
215,173,36,47
218,172,36,47
221,173,36,47
225,173,36,47
228,174,36,47
231,175,36,47
234,176,36,47
238,177,36,47
239,174,36,48
243,176,36,48
247,176,36,48
250,177,36,48
254,178,36,48
258,180,36,48
261,177,37,48
268,184,36,47
273,185,36,47
275,182,37,48
283,188,36,47
285,187,36,48
287,185,37,48
295,192,36,47
298,197,36,49
301,199,36,49
305,201,36,49
308,201,36,49
312,203,36,49
316,205,36,49
319,204,36,49
322,206,36,49
325,205,36,49
328,206,36,49
332,207,36,49
335,209,35,48
338,210,35,48
341,211,35,48
343,211,35,48
345,212,35,48
347,211,35,48
349,211,35,48
350,210,35,48
353,212,35,48
355,213,35,48
357,214,35,47
358,212,35,47
358,211,35,47
361,213,34,47
360,212,34,47
363,214,34,46
364,212,34,46
366,213,34,46
366,210,34,46
365,208,34,46
367,209,33,45
366,207,33,45
369,209,33,45
368,207,33,45
368,206,33,45
369,206,33,45
371,208,32,44
370,206,32,44
371,207,32,44
373,209,32,44
373,208,32,44
374,209,32,44
373,207,32,44
374,209,32,44
376,210,32,43
376,210,32,43
376,211,32,43
375,210,32,43
376,212,32,43
375,211,32,43
377,214,31,43
377,215,31,43
377,216,31,43
377,215,31,43
377,216,31,43
377,215,31,43
378,216,31,43
377,214,31,43
377,214,31,43
379,216,31,42
379,215,31,42
379,213,31,42
380,212,31,42
379,211,31,42
379,209,31,42
378,207,31,42
377,206,31,42
379,208,31,42
378,206,31,42
377,204,31,42
376,204,31,42
375,202,31,42
374,201,31,42
373,200,31,42
373,199,31,42
375,201,30,42
373,198,31,42
375,200,30,42
374,199,30,42
375,199,30,42
375,200,30,42
376,198,30,42
378,200,30,41
379,200,30,41
379,199,30,41
380,198,30,41
381,198,30,41
384,199,30,41
386,198,30,41
387,197,30,41
388,196,30,41
390,198,29,40
392,196,29,40
393,195,29,40
395,195,29,40
397,195,29,40
400,197,29,40
402,197,29,40
404,196,29,40
405,196,29,40
412,198,29,39
411,196,29,39
413,196,29,39
415,196,29,39
417,195,29,39
420,195,29,39
422,195,29,39
424,195,29,39
429,197,29,39
431,197,29,39
434,197,29,39
435,195,29,39
441,197,29,39
439,195,29,39
449,199,28,39
452,200,28,39
462,203,28,38
474,205,27,37
485,204,27,37
480,202,27,37
479,200,28,39
481,199,27,37
480,198,28,38
481,207,28,38
481,205,29,39
484,204,29,39
488,205,29,39
492,204,29,39
496,206,29,39
498,203,29,39
501,204,29,39
504,205,29,39
507,205,29,39
508,204,29,40
510,205,29,40
512,206,29,40
515,205,29,40
516,206,29,40
516,204,29,40
518,204,29,40
520,204,29,40
522,205,29,40
524,204,29,40
526,206,29,40
527,206,29,40
529,207,29,40
530,204,30,41
532,206,30,41
535,208,29,40
535,206,30,41
538,207,30,41
537,205,30,41
540,206,30,41
543,206,30,41
546,207,30,41
546,205,30,42
548,206,30,42
551,206,30,42
554,206,30,42
553,203,31,42
555,204,31,42
557,205,31,42
559,206,31,42
558,203,31,43
559,204,31,43
561,205,31,43
562,206,31,43
563,206,31,43
560,204,31,43
561,206,31,43
562,206,31,43
562,207,31,43
562,207,31,43
560,205,32,43
560,206,32,43
560,207,32,43
560,208,32,43
559,208,32,43
556,207,32,44
554,208,32,44
553,210,32,44
552,211,32,44
551,213,32,44
547,212,33,44
544,213,33,44
541,214,33,44
539,214,33,44
533,211,33,45
530,211,33,45
526,210,33,45
522,210,33,45
515,207,33,45
510,206,33,45
506,206,33,45
502,206,33,45
495,204,34,46
490,204,34,46
485,204,34,46
482,204,34,46
477,205,34,46
474,205,34,46
467,203,34,46
463,206,34,46
460,207,34,46
455,207,34,46
452,209,34,46
449,209,34,46
446,211,34,46
439,209,34,47
437,210,34,47
434,211,34,47
431,212,34,47
427,212,34,47
424,213,34,47
421,214,34,47
418,215,34,47
414,215,34,47
411,217,34,47
406,218,34,47
402,217,34,47
398,219,34,47
394,219,34,47
390,219,34,47
385,219,34,47
381,218,34,47
376,219,34,47
372,218,34,47
367,219,34,47
362,218,34,47
357,218,34,47
353,219,34,47
341,219,34,47
340,219,34,47
340,219,34,47
337,219,34,47
334,218,34,47
331,218,34,47
328,218,34,47
324,219,34,47
324,221,34,46
322,221,34,46
320,220,34,46
318,220,34,46
316,219,34,46
314,218,34,46
316,221,34,46
314,220,34,46
312,219,34,46
311,218,34,46
312,220,33,45
310,219,33,45
308,218,33,45
306,216,33,45
308,217,33,45
306,216,33,45
305,214,33,45
308,215,33,44
306,214,33,44
305,213,33,44
307,214,32,44
306,214,32,44
307,213,32,44
305,212,32,44
308,215,32,44
307,215,32,44
307,216,32,44
308,216,32,44
307,216,32,44
308,218,32,44
309,219,31,43
308,218,32,44
309,221,31,43
308,220,32,44
309,221,31,43
309,221,31,43
310,221,31,43
310,221,31,43
310,220,31,43
313,223,31,43
311,220,31,43
313,222,31,43
313,223,31,43
313,222,31,43
314,222,31,43
315,225,31,42
314,225,31,42
315,225,31,42
317,227,30,42
316,228,30,42
317,227,30,42
318,226,30,42
321,227,30,41
322,226,30,41
323,224,30,41
321,222,30,42
324,225,30,41
325,224,30,41
326,223,30,41
328,224,30,40
328,223,30,40
329,222,30,40
327,219,30,41
330,222,29,40
332,221,29,40
333,220,29,40
332,218,30,40
337,221,29,40
339,219,29,40
340,219,29,40
342,218,29,40
346,219,29,39
348,218,29,39
350,217,29,39
352,217,29,39
354,216,29,39
357,218,28,39
359,217,28,39
361,216,28,39
363,217,28,39
366,218,28,38
368,218,28,38
369,218,28,38
371,218,28,38
372,217,28,38
373,217,28,38
376,219,28,38
378,219,28,38
379,219,28,38
379,219,28,38
380,218,28,38
381,219,28,38
382,217,28,38
383,218,28,38
383,218,28,38
385,219,27,37
390,220,24,34
391,220,24,34
391,221,24,34
391,220,24,34
391,221,24,34
392,221,24,34
392,222,24,34
393,223,24,34
395,224,24,33
396,224,24,33
397,224,24,33
398,223,24,33
399,224,24,33
399,223,24,33
400,223,24,33
401,222,24,33
402,222,24,33
403,222,24,33
405,223,23,33
404,221,24,33
407,223,23,33
407,220,24,33
409,222,23,33
408,220,24,33
410,221,23,33
410,219,24,33
411,221,23,33
411,219,24,33
413,220,23,33
412,218,24,33
413,220,23,33
412,217,24,33
413,219,23,33
412,216,24,33
413,218,23,33
412,215,24,33
411,214,24,33
415,217,23,33
413,215,23,33
413,214,23,33
413,213,23,33
412,212,23,33
412,212,23,33
411,212,23,33
410,212,23,33
409,212,23,33
408,211,23,33
407,212,23,33
409,214,23,33
409,216,23,32
406,213,23,33
406,215,23,32
405,214,23,32
404,215,23,32
403,214,23,32
402,213,23,32
401,213,23,32
400,213,23,32
399,212,23,32
397,213,23,32
398,215,23,32
396,217,23,32
395,222,23,32
398,222,22,31
393,226,23,32
395,230,22,32
397,230,22,31
398,232,22,31
399,231,22,31
401,227,22,31
404,221,21,30
400,222,22,31
396,224,22,32
